Filename,Variable name,Units,Variable reference,Index type key,Variable type key,Keyed value
WaterToAirHeatPumpSimple.cc,"""Cooling Coil Source Side Outlet Temperature""",OutputProcessor::Unit::C,state.dataWaterToAirHeatPumpSimple->SimpleWatertoAirHP(HPNum).OutletWaterTemp,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,state.dataWaterToAirHeatPumpSimple->SimpleWatertoAirHP(HPNum).Name
WaterToAirHeatPumpSimple.cc,"""Heating Coil Electricity Rate""",OutputProcessor::Unit::W,state.dataWaterToAirHeatPumpSimple->SimpleWatertoAirHP(HPNum).Power,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,state.dataWaterToAirHeatPumpSimple->SimpleWatertoAirHP(HPNum).Name
WaterToAirHeatPumpSimple.cc,"""Heating Coil Heating Rate""",OutputProcessor::Unit::W,state.dataWaterToAirHeatPumpSimple->SimpleWatertoAirHP(HPNum).QLoadTotal,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,state.dataWaterToAirHeatPumpSimple->SimpleWatertoAirHP(HPNum).Name
WaterToAirHeatPumpSimple.cc,"""Heating Coil Sensible Heating Rate""",OutputProcessor::Unit::W,state.dataWaterToAirHeatPumpSimple->SimpleWatertoAirHP(HPNum).QSensible,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,state.dataWaterToAirHeatPumpSimple->SimpleWatertoAirHP(HPNum).Name
WaterToAirHeatPumpSimple.cc,"""Heating Coil Source Side Heat Transfer Rate""",OutputProcessor::Unit::W,state.dataWaterToAirHeatPumpSimple->SimpleWatertoAirHP(HPNum).QSource,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,state.dataWaterToAirHeatPumpSimple->SimpleWatertoAirHP(HPNum).Name
WaterToAirHeatPumpSimple.cc,"""Heating Coil Part Load Ratio""",OutputProcessor::Unit::None,state.dataWaterToAirHeatPumpSimple->SimpleWatertoAirHP(HPNum).PartLoadRatio,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,state.dataWaterToAirHeatPumpSimple->SimpleWatertoAirHP(HPNum).Name
WaterToAirHeatPumpSimple.cc,"""Heating Coil Runtime Fraction""",OutputProcessor::Unit::None,state.dataWaterToAirHeatPumpSimple->SimpleWatertoAirHP(HPNum).RunFrac,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,state.dataWaterToAirHeatPumpSimple->SimpleWatertoAirHP(HPNum).Name
WaterToAirHeatPumpSimple.cc,"""Heating Coil Air Mass Flow Rate""",OutputProcessor::Unit::kg_s,state.dataWaterToAirHeatPumpSimple->SimpleWatertoAirHP(HPNum).AirMassFlowRate,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,state.dataWaterToAirHeatPumpSimple->SimpleWatertoAirHP(HPNum).Name
WaterToAirHeatPumpSimple.cc,"""Heating Coil Air Inlet Temperature""",OutputProcessor::Unit::C,state.dataWaterToAirHeatPumpSimple->SimpleWatertoAirHP(HPNum).InletAirDBTemp,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,state.dataWaterToAirHeatPumpSimple->SimpleWatertoAirHP(HPNum).Name
WaterToAirHeatPumpSimple.cc,"""Heating Coil Air Inlet Humidity Ratio""",OutputProcessor::Unit::kgWater_kgDryAir,state.dataWaterToAirHeatPumpSimple->SimpleWatertoAirHP(HPNum).InletAirHumRat,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,state.dataWaterToAirHeatPumpSimple->SimpleWatertoAirHP(HPNum).Name
WaterToAirHeatPumpSimple.cc,"""Heating Coil Air Outlet Temperature""",OutputProcessor::Unit::C,state.dataWaterToAirHeatPumpSimple->SimpleWatertoAirHP(HPNum).OutletAirDBTemp,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,state.dataWaterToAirHeatPumpSimple->SimpleWatertoAirHP(HPNum).Name
WaterToAirHeatPumpSimple.cc,"""Heating Coil Air Outlet Humidity Ratio""",OutputProcessor::Unit::kgWater_kgDryAir,state.dataWaterToAirHeatPumpSimple->SimpleWatertoAirHP(HPNum).OutletAirHumRat,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,state.dataWaterToAirHeatPumpSimple->SimpleWatertoAirHP(HPNum).Name
WaterToAirHeatPumpSimple.cc,"""Heating Coil Source Side Mass Flow Rate""",OutputProcessor::Unit::kg_s,state.dataWaterToAirHeatPumpSimple->SimpleWatertoAirHP(HPNum).WaterMassFlowRate,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,state.dataWaterToAirHeatPumpSimple->SimpleWatertoAirHP(HPNum).Name
WaterToAirHeatPumpSimple.cc,"""Heating Coil Source Side Inlet Temperature""",OutputProcessor::Unit::C,state.dataWaterToAirHeatPumpSimple->SimpleWatertoAirHP(HPNum).InletWaterTemp,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,state.dataWaterToAirHeatPumpSimple->SimpleWatertoAirHP(HPNum).Name
WaterToAirHeatPumpSimple.cc,"""Heating Coil Source Side Outlet Temperature""",OutputProcessor::Unit::C,state.dataWaterToAirHeatPumpSimple->SimpleWatertoAirHP(HPNum).OutletWaterTemp,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,state.dataWaterToAirHeatPumpSimple->SimpleWatertoAirHP(HPNum).Name
BoilerSteam.cc,"""Boiler Heating Rate""",OutputProcessor::Unit::W,this->BoilerLoad,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,this->Name
BoilerSteam.cc,"""Boiler Heating Energy""",OutputProcessor::Unit::J,this->BoilerEnergy,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Summed,this->Name
BoilerSteam.cc,"""Boiler "" + this->BoilerFuelTypeForOutputVariable + "" Rate""",OutputProcessor::Unit::W,this->FuelUsed,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,this->Name
BoilerSteam.cc,"""Boiler "" + this->BoilerFuelTypeForOutputVariable + "" Energy""",OutputProcessor::Unit::J,this->FuelConsumed,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Summed,this->Name
BoilerSteam.cc,"""Boiler Steam Efficiency""",OutputProcessor::Unit::None,this->BoilerEff,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,this->Name
BoilerSteam.cc,"""Boiler Steam Inlet Temperature""",OutputProcessor::Unit::C,this->BoilerInletTemp,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,this->Name
BoilerSteam.cc,"""Boiler Steam Outlet Temperature""",OutputProcessor::Unit::C,this->BoilerOutletTemp,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,this->Name
BoilerSteam.cc,"""Boiler Steam Mass Flow Rate""",OutputProcessor::Unit::kg_s,this->BoilerMassFlowRate,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,this->Name
NodeInputManager.cc,"""System Node Temperature""",OutputProcessor::Unit::C,state.dataLoopNodes->Node(NumNode).Temp,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,NodeID(NumNode)
NodeInputManager.cc,"""System Node Mass Flow Rate""",OutputProcessor::Unit::kg_s,Node(NumNode).MassFlowRate,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,NodeID(NumNode)
NodeInputManager.cc,"""System Node Humidity Ratio""",OutputProcessor::Unit::kgWater_kgDryAir,Node(NumNode).HumRat,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,NodeID(NumNode)
NodeInputManager.cc,"""System Node Setpoint Temperature""",OutputProcessor::Unit::C,Node(NumNode).TempSetPoint,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,NodeID(NumNode)
NodeInputManager.cc,"""System Node Setpoint High Temperature""",OutputProcessor::Unit::C,Node(NumNode).TempSetPointHi,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,NodeID(NumNode)
NodeInputManager.cc,"""System Node Setpoint Low Temperature""",OutputProcessor::Unit::C,Node(NumNode).TempSetPointLo,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,NodeID(NumNode)
NodeInputManager.cc,"""System Node Setpoint Humidity Ratio""",OutputProcessor::Unit::kgWater_kgDryAir,Node(NumNode).HumRatSetPoint,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,NodeID(NumNode)
NodeInputManager.cc,"""System Node Setpoint Minimum Humidity Ratio""",OutputProcessor::Unit::kgWater_kgDryAir,Node(NumNode).HumRatMin,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,NodeID(NumNode)
NodeInputManager.cc,"""System Node Setpoint Maximum Humidity Ratio""",OutputProcessor::Unit::kgWater_kgDryAir,Node(NumNode).HumRatMax,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,NodeID(NumNode)
NodeInputManager.cc,"""System Node Relative Humidity""",OutputProcessor::Unit::Perc,state.dataLoopNodes->MoreNodeInfo(NumNode).RelHumidity,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,NodeID(NumNode)
NodeInputManager.cc,"""System Node Pressure""",OutputProcessor::Unit::Pa,Node(NumNode).Press,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,NodeID(NumNode)
NodeInputManager.cc,"""System Node Standard Density Volume Flow Rate""",OutputProcessor::Unit::m3_s,state.dataLoopNodes->MoreNodeInfo(NumNode).VolFlowRateStdRho,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,NodeID(NumNode)
NodeInputManager.cc,"""System Node Current Density Volume Flow Rate""",OutputProcessor::Unit::m3_s,state.dataLoopNodes->MoreNodeInfo(NumNode).VolFlowRateCrntRho,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,NodeID(NumNode)
NodeInputManager.cc,"""System Node Current Density""",OutputProcessor::Unit::kg_m3,state.dataLoopNodes->MoreNodeInfo(NumNode).Density,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,NodeID(NumNode)
NodeInputManager.cc,"""System Node Specific Heat""",OutputProcessor::Unit::J_kgK,state.dataLoopNodes->MoreNodeInfo(NumNode).SpecificHeat,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,NodeID(NumNode)
NodeInputManager.cc,"""System Node Enthalpy""",OutputProcessor::Unit::J_kg,state.dataLoopNodes->MoreNodeInfo(NumNode).ReportEnthalpy,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,NodeID(NumNode)
NodeInputManager.cc,"""System Node Wetbulb Temperature""",OutputProcessor::Unit::C,state.dataLoopNodes->MoreNodeInfo(NumNode).WetBulbTemp,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,NodeID(NumNode)
NodeInputManager.cc,"""System Node Dewpoint Temperature""",OutputProcessor::Unit::C,state.dataLoopNodes->MoreNodeInfo(NumNode).AirDewPointTemp,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,NodeID(NumNode)
NodeInputManager.cc,"""System Node Wind Speed""",OutputProcessor::Unit::m_s,Node(NumNode).OutAirWindSpeed,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,NodeID(NumNode)
NodeInputManager.cc,"""System Node Wind Direction""",OutputProcessor::Unit::deg,Node(NumNode).OutAirWindDir,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,NodeID(NumNode)
NodeInputManager.cc,"""System Node Quality""",OutputProcessor::Unit::None,Node(NumNode).Quality,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,NodeID(NumNode)
NodeInputManager.cc,"""System Node Height""",OutputProcessor::Unit::m,Node(NumNode).Height,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,NodeID(NumNode)
NodeInputManager.cc,"""System Node Minimum Temperature""",OutputProcessor::Unit::C,Node(NumNode).TempMin,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,NodeID(NumNode)
NodeInputManager.cc,"""System Node Maximum Temperature""",OutputProcessor::Unit::C,Node(NumNode).TempMax,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,NodeID(NumNode)
NodeInputManager.cc,"""System Node Minimum Limit Mass Flow Rate""",OutputProcessor::Unit::kg_s,Node(NumNode).MassFlowRateMin,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,NodeID(NumNode)
NodeInputManager.cc,"""System Node Maximum Limit Mass Flow Rate""",OutputProcessor::Unit::kg_s,Node(NumNode).MassFlowRateMax,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,NodeID(NumNode)
NodeInputManager.cc,"""System Node Minimum Available Mass Flow Rate""",OutputProcessor::Unit::kg_s,Node(NumNode).MassFlowRateMinAvail,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,NodeID(NumNode)
NodeInputManager.cc,"""System Node Maximum Available Mass Flow Rate""",OutputProcessor::Unit::kg_s,Node(NumNode).MassFlowRateMaxAvail,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,NodeID(NumNode)
NodeInputManager.cc,"""System Node Setpoint Mass Flow Rate""",OutputProcessor::Unit::kg_s,Node(NumNode).MassFlowRateSetPoint,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,NodeID(NumNode)
NodeInputManager.cc,"""System Node Requested Mass Flow Rate""",OutputProcessor::Unit::kg_s,Node(NumNode).MassFlowRateRequest,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,NodeID(NumNode)
NodeInputManager.cc,"""System Node Last Timestep Temperature""",OutputProcessor::Unit::C,Node(NumNode).TempLastTimestep,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,NodeID(NumNode)
NodeInputManager.cc,"""System Node Last Timestep Enthalpy""",OutputProcessor::Unit::J_kg,Node(NumNode).EnthalpyLastTimestep,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,NodeID(NumNode)
NodeInputManager.cc,"""System Node CO2 Concentration""",OutputProcessor::Unit::ppm,Node(NumNode).CO2,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,NodeID(NumNode)
NodeInputManager.cc,"""System Node Generic Air Contaminant Concentration""",OutputProcessor::Unit::ppm,Node(NumNode).GenContam,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,NodeID(NumNode)
SwimmingPool.cc,"""Indoor Pool Makeup Water Rate""",OutputProcessor::Unit::m3_s,this->MakeUpWaterVolFlowRate,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,this->Name
SwimmingPool.cc,"""Indoor Pool Makeup Water Volume""",OutputProcessor::Unit::m3,this->MakeUpWaterVol,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Summed,this->Name
SwimmingPool.cc,"""Indoor Pool Makeup Water Temperature""",OutputProcessor::Unit::C,this->CurMakeupWaterTemp,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,this->Name
SwimmingPool.cc,"""Indoor Pool Water Temperature""",OutputProcessor::Unit::C,this->PoolWaterTemp,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,this->Name
SwimmingPool.cc,"""Indoor Pool Inlet Water Temperature""",OutputProcessor::Unit::C,this->WaterInletTemp,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,this->Name
SwimmingPool.cc,"""Indoor Pool Inlet Water Mass Flow Rate""",OutputProcessor::Unit::kg_s,this->WaterMassFlowRate,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,this->Name
SwimmingPool.cc,"""Indoor Pool Miscellaneous Equipment Power""",OutputProcessor::Unit::W,this->MiscEquipPower,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,this->Name
SwimmingPool.cc,"""Indoor Pool Miscellaneous Equipment Energy""",OutputProcessor::Unit::J,this->MiscEquipEnergy,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Summed,this->Name
SwimmingPool.cc,"""Indoor Pool Water Heating Rate""",OutputProcessor::Unit::W,this->HeatPower,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,this->Name
SwimmingPool.cc,"""Indoor Pool Water Heating Energy""",OutputProcessor::Unit::J,this->HeatEnergy,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Summed,this->Name
SwimmingPool.cc,"""Indoor Pool Radiant to Convection by Cover""",OutputProcessor::Unit::W,this->RadConvertToConvect,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,this->Name
SwimmingPool.cc,"""Indoor Pool People Heat Gain""",OutputProcessor::Unit::W,this->PeopleHeatGain,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,this->Name
SwimmingPool.cc,"""Indoor Pool Current Activity Factor""",OutputProcessor::Unit::None,this->CurActivityFactor,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,this->Name
SwimmingPool.cc,"""Indoor Pool Current Cover Factor""",OutputProcessor::Unit::None,this->CurCoverSchedVal,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,this->Name
SwimmingPool.cc,"""Indoor Pool Evaporative Heat Loss Rate""",OutputProcessor::Unit::W,this->EvapHeatLossRate,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,this->Name
SwimmingPool.cc,"""Indoor Pool Evaporative Heat Loss Energy""",OutputProcessor::Unit::J,this->EvapEnergyLoss,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Summed,this->Name
SwimmingPool.cc,"""Indoor Pool Saturation Pressure at Pool Temperature""",OutputProcessor::Unit::Pa,this->SatPressPoolWaterTemp,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,this->Name
SwimmingPool.cc,"""Indoor Pool Partial Pressure of Water Vapor in Air""",OutputProcessor::Unit::Pa,this->PartPressZoneAirTemp,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,this->Name
SwimmingPool.cc,"""Indoor Pool Current Cover Evaporation Factor""",OutputProcessor::Unit::None,this->CurCoverEvapFac,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,this->Name
SwimmingPool.cc,"""Indoor Pool Current Cover Convective Factor""",OutputProcessor::Unit::None,this->CurCoverConvFac,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,this->Name
SwimmingPool.cc,"""Indoor Pool Current Cover SW Radiation Factor""",OutputProcessor::Unit::None,this->CurCoverSWRadFac,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,this->Name
SwimmingPool.cc,"""Indoor Pool Current Cover LW Radiation Factor""",OutputProcessor::Unit::None,this->CurCoverLWRadFac,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,this->Name
Pumps.cc,"""Pump Electricity Energy""",OutputProcessor::Unit::J,state.dataPumps->PumpEquip(PumpNum).Energy,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Summed,state.dataPumps->PumpEquip(PumpNum).Name
Pumps.cc,"""Pump Electricity Rate""",OutputProcessor::Unit::W,state.dataPumps->PumpEquip(PumpNum).Power,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,state.dataPumps->PumpEquip(PumpNum).Name
Pumps.cc,"""Pump Shaft Power""",OutputProcessor::Unit::W,state.dataPumps->PumpEquipReport(PumpNum).ShaftPower,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,state.dataPumps->PumpEquip(PumpNum).Name
Pumps.cc,"""Pump Fluid Heat Gain Rate""",OutputProcessor::Unit::W,state.dataPumps->PumpEquipReport(PumpNum).PumpHeattoFluid,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,state.dataPumps->PumpEquip(PumpNum).Name
Pumps.cc,"""Pump Fluid Heat Gain Energy""",OutputProcessor::Unit::J,state.dataPumps->PumpEquipReport(PumpNum).PumpHeattoFluidEnergy,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Summed,state.dataPumps->PumpEquip(PumpNum).Name
Pumps.cc,"""Pump Outlet Temperature""",OutputProcessor::Unit::C,state.dataPumps->PumpEquipReport(PumpNum).OutletTemp,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,state.dataPumps->PumpEquip(PumpNum).Name
